PERMNO,DATE,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret
14593,17MAR2020,252,4.3970%,0.0015,1.2174,-0.3116,-0.1930,1.0726%,2.2874%,78.0137%,-2.8876%
14593,18MAR2020,252,-2.4480%,0.0015,1.2108,-0.3911,-0.2499,1.0762%,2.2925%,77.9638%,2.2934%
14593,19MAR2020,252,-0.7662%,0.0015,1.2099,-0.4007,-0.2425,1.0745%,2.2928%,78.0350%,-0.0016%
14593,20MAR2020,252,-6.3486%,0.0014,1.2111,-0.4177,-0.2168,1.0713%,2.3179%,78.6391%,-1.4115%
14593,23MAR2020,252,-2.1244%,0.0014,1.2113,-0.3978,-0.2404,1.0729%,2.3181%,78.5786%,1.1566%
14593,24MAR2020,252,10.0325%,0.0014,1.1988,-0.3776,-0.2521,1.0735%,2.3996%,79.9850%,-1.2079%
14593,25MAR2020,252,-0.5509%,0.0014,1.2019,-0.3615,-0.2724,1.0733%,2.3989%,79.9802%,-1.7642%
14593,26MAR2020,252,5.2623%,0.0012,1.1907,-0.3522,-0.2830,1.0765%,2.4200%,80.2123%,-1.9314%
14593,27MAR2020,252,-4.1402%,0.0012,1.1935,-0.3466,-0.2836,1.0770%,2.4351%,80.4388%,-0.5106%
14593,30MAR2020,252,2.8538%,0.0012,1.1827,-0.3480,-0.2554,1.0817%,2.4409%,80.3599%,-1.6324%
14593,31MAR2020,252,-0.2041%,0.0013,1.1810,-0.3218,-0.2546,1.0872%,2.4408%,80.1604%,2.0096%
14593,01APR2020,252,-5.2617%,0.0012,1.1847,-0.3109,-0.2496,1.0859%,2.4630%,80.5619%,-0.7896%
14593,02APR2020,252,1.6687%,0.0012,1.1809,-0.3026,-0.2453,1.0889%,2.4646%,80.4798%,-1.1926%
14593,03APR2020,252,-1.4371%,0.0012,1.1813,-0.3009,-0.2449,1.0890%,2.4666%,80.5076%,-0.1227%
14593,06APR2020,252,8.7237%,0.0012,1.1861,-0.2969,-0.2486,1.0896%,2.5253%,81.3849%,0.6929%
14593,07APR2020,252,-1.1582%,0.0011,1.1886,-0.2900,-0.2630,1.0876%,2.5251%,81.4482%,-0.6770%
14593,08APR2020,252,2.5595%,0.0010,1.1858,-0.2922,-0.2692,1.0900%,2.5295%,81.4331%,-1.0500%
14593,09APR2020,252,0.7216%,0.0010,1.1855,-0.2915,-0.2664,1.0900%,2.5297%,81.4349%,0.2507%
14593,13APR2020,252,1.9628%,0.0011,1.1879,-0.3012,-0.2895,1.0959%,2.5315%,81.2598%,2.1666%
14593,14APR2020,252,5.0503%,0.0012,1.1903,-0.3037,-0.2937,1.0946%,2.5501%,81.5744%,0.5026%
14593,15APR2020,252,-0.9127%,0.0012,1.1903,-0.3064,-0.2981,1.0949%,2.5511%,81.5781%,0.5240%
14593,16APR2020,252,0.7946%,0.0012,1.1867,-0.3087,-0.2815,1.0967%,2.5513%,81.5229%,-0.8930%
14593,17APR2020,252,-1.3569%,0.0008,1.1884,-0.3069,-0.3406,1.1109%,2.5507%,81.0308%,-3.5852%
14593,20APR2020,252,-2.0757%,0.0008,1.1888,-0.3097,-0.3395,1.1112%,2.5546%,81.0804%,-0.2923%
14593,21APR2020,252,-3.0910%,0.0009,1.1859,-0.3049,-0.3371,1.1122%,2.5627%,81.1632%,0.9060%
14593,22APR2020,252,2.8804%,0.0009,1.1827,-0.3047,-0.3295,1.1130%,2.5672%,81.2041%,-0.6218%
14593,23APR2020,252,-0.3875%,0.0008,1.1828,-0.3057,-0.3298,1.1130%,2.5674%,81.2061%,-0.0122%
14593,24APR2020,252,2.8870%,0.0009,1.1844,-0.3088,-0.3306,1.1131%,2.5723%,81.2761%,1.2432%
14593,27APR2020,252,0.0707%,0.0009,1.1852,-0.3113,-0.3381,1.1119%,2.5720%,81.3116%,-0.5821%
14593,28APR2020,252,-1.6209%,0.0009,1.1850,-0.3110,-0.3373,1.1119%,2.5744%,81.3471%,0.1771%
14593,29APR2020,252,3.2845%,0.0011,1.1855,-0.3109,-0.3256,1.1056%,2.5785%,81.6162%,1.1004%
14593,30APR2020,252,2.1096%,0.0009,1.1910,-0.3257,-0.3443,1.0553%,2.5641%,83.0609%,2.5168%
14593,01MAY2020,252,-1.6099%,0.0010,1.1878,-0.3277,-0.3460,1.0577%,2.5660%,83.0098%,1.3359%
14593,04MAY2020,252,1.4149%,0.0010,1.1883,-0.3266,-0.3480,1.0579%,2.5664%,83.0081%,0.4153%
14593,05MAY2020,252,1.5009%,0.0010,1.1871,-0.3223,-0.3461,1.0557%,2.5655%,83.0646%,-0.3145%
14593,06MAY2020,252,1.0317%,0.0011,1.1867,-0.3186,-0.3523,1.0559%,2.5595%,82.9821%,0.8855%
14593,07MAY2020,252,1.0345%,0.0011,1.1862,-0.3182,-0.3531,1.0564%,2.5601%,82.9721%,-0.4220%
14593,08MAY2020,252,2.3737%,0.0012,1.1859,-0.3086,-0.3412,1.0584%,2.5625%,82.9414%,1.4270%
14593,11MAY2020,252,1.5735%,0.0012,1.1869,-0.3120,-0.3428,1.0508%,2.5619%,83.1777%,0.3460%
14593,12MAY2020,252,-1.1428%,0.0014,1.1759,-0.3322,-0.3287,1.0347%,2.5348%,83.3385%,0.5842%
14593,13MAY2020,252,-1.2074%,0.0014,1.1755,-0.3332,-0.3275,1.0343%,2.5350%,83.3538%,0.0094%
14593,14MAY2020,252,0.6143%,0.0013,1.1754,-0.3209,-0.3333,1.0364%,2.5344%,83.2775%,-0.9275%
14593,15MAY2020,252,-0.5912%,0.0014,1.1751,-0.3412,-0.3264,1.0326%,2.5346%,83.4034%,-1.1378%
14593,18MAY2020,252,2.3561%,0.0014,1.1750,-0.3390,-0.3198,1.0329%,2.5376%,83.4319%,0.5860%
14593,19MAY2020,252,-0.5778%,0.0015,1.1714,-0.3450,-0.3087,1.0221%,2.5292%,83.6690%,-0.0378%
14593,20MAY2020,252,1.9448%,0.0015,1.1709,-0.3448,-0.3057,1.0214%,2.5293%,83.6910%,0.6234%
14593,21MAY2020,252,-0.7455%,0.0016,1.1702,-0.3501,-0.3068,1.0129%,2.5259%,83.9202%,0.4197%
14593,22MAY2020,252,0.6438%,0.0016,1.1693,-0.3526,-0.3061,1.0122%,2.5229%,83.9047%,0.2281%
14593,26MAY2020,252,-0.6774%,0.0016,1.1713,-0.3467,-0.3196,1.0129%,2.5233%,83.8871%,-0.6809%
14593,27MAY2020,252,0.4357%,0.0016,1.1716,-0.3473,-0.3208,1.0128%,2.5230%,83.8850%,0.0205%
14593,28MAY2020,252,0.0440%,0.0015,1.1709,-0.3398,-0.3158,1.0144%,2.5226%,83.8287%,-0.7898%
14593,29MAY2020,252,-0.0974%,0.0015,1.1677,-0.3413,-0.3050,1.0197%,2.5226%,83.6589%,-1.5175%
14593,01JUN2020,252,1.2298%,0.0015,1.1669,-0.3425,-0.3033,1.0200%,2.5199%,83.6159%,0.7432%
14593,02JUN2020,252,0.4629%,0.0015,1.1666,-0.3419,-0.3037,1.0205%,2.5186%,83.5838%,-0.3493%
14593,03JUN2020,252,0.5505%,0.0014,1.1645,-0.3441,-0.3052,1.0191%,2.5096%,83.5102%,-0.2438%
14593,04JUN2020,252,-0.8612%,0.0015,1.1640,-0.3451,-0.3031,1.0192%,2.5092%,83.5022%,0.3415%
14593,05JUN2020,252,2.8481%,0.0015,1.1644,-0.3415,-0.2975,1.0204%,2.5134%,83.5170%,1.0149%
14593,08JUN2020,252,0.5912%,0.0014,1.1626,-0.3436,-0.2955,1.0190%,2.5089%,83.5053%,-0.2729%
14593,09JUN2020,252,3.1578%,0.0015,1.1637,-0.3416,-0.3129,1.0397%,2.5148%,82.9063%,3.4805%
14593,10JUN2020,252,2.5728%,0.0015,1.1679,-0.3396,-0.3328,1.0409%,2.5184%,82.9162%,1.6508%
14593,11JUN2020,252,-4.8010%,0.0016,1.1652,-0.3395,-0.3367,1.0413%,2.5383%,83.1698%,0.8076%
14593,12JUN2020,252,0.8634%,0.0016,1.1656,-0.3368,-0.3376,1.0407%,2.5385%,83.1931%,0.0883%
14593,15JUN2020,252,1.2367%,0.0016,1.1653,-0.3394,-0.3363,1.0397%,2.5385%,83.2253%,0.3214%
14593,16JUN2020,252,2.6502%,0.0016,1.1663,-0.3373,-0.3362,1.0406%,2.5429%,83.2548%,0.8480%
14593,17JUN2020,252,-0.1392%,0.0016,1.1648,-0.3353,-0.3330,1.0393%,2.5396%,83.2512%,-0.6486%
14593,18JUN2020,252,0.0398%,0.0016,1.1652,-0.3344,-0.3341,1.0379%,2.5394%,83.2951%,-0.3278%
14593,19JUN2020,252,-0.5715%,0.0016,1.1658,-0.3362,-0.3339,1.0375%,2.5397%,83.3121%,-0.2342%
14593,22JUN2020,252,2.6164%,0.0017,1.1683,-0.3267,-0.3414,1.0412%,2.5438%,83.2470%,1.6236%
14593,23JUN2020,252,2.1345%,0.0017,1.1692,-0.3251,-0.3438,1.0445%,2.5464%,83.1753%,1.4912%
14593,24JUN2020,252,-1.7652%,0.0017,1.1679,-0.3258,-0.3438,1.0449%,2.5471%,83.1720%,0.6726%
14593,25JUN2020,252,1.3276%,0.0017,1.1688,-0.3240,-0.3465,1.0362%,2.5452%,83.4236%,0.2767%
14593,26JUN2020,252,-3.0726%,0.0016,1.1706,-0.3211,-0.3457,1.0371%,2.5538%,83.5078%,-0.6637%
14593,29JUN2020,252,2.3047%,0.0018,1.1714,-0.3067,-0.3399,1.0366%,2.5560%,83.5516%,1.5744%
14593,30JUN2020,252,0.8348%,0.0017,1.1692,-0.3055,-0.3389,1.0386%,2.5543%,83.4678%,-0.9881%
14593,01JUL2020,252,-0.1891%,0.0017,1.1651,-0.2958,-0.3266,1.0466%,2.5544%,83.2138%,-1.9176%
14593,02JUL2020,252,0.0000%,0.0016,1.1650,-0.2958,-0.3267,1.0475%,2.5542%,83.1818%,-0.6247%
14593,06JUL2020,252,2.6750%,0.0016,1.1659,-0.2982,-0.3268,1.0479%,2.5586%,83.2255%,0.6902%
14593,07JUL2020,252,-0.3103%,0.0017,1.1643,-0.3041,-0.3241,1.0426%,2.5546%,83.3437%,0.2451%
14593,08JUL2020,252,2.3290%,0.0018,1.1656,-0.3010,-0.3263,1.0446%,2.5578%,83.3206%,1.2050%
14593,09JUL2020,252,0.3566%,0.0017,1.1651,-0.3000,-0.3242,1.0448%,2.5574%,83.3112%,-0.1575%
14593,10JUL2020,252,0.2482%,0.0018,1.1653,-0.3064,-0.3245,1.0413%,2.5566%,83.4101%,-0.0765%
14593,13JUL2020,252,-0.4613%,0.0018,1.1616,-0.3162,-0.3148,1.0439%,2.5569%,83.3310%,1.3694%
14593,14JUL2020,252,1.6548%,0.0018,1.1614,-0.3160,-0.3139,1.0437%,2.5580%,83.3529%,0.1250%
14593,15JUL2020,252,0.6877%,0.0018,1.1615,-0.3111,-0.3138,1.0439%,2.5578%,83.3437%,0.5177%
14593,16JUL2020,252,-1.2305%,0.0018,1.1624,-0.3081,-0.3170,1.0451%,2.5590%,83.3214%,-0.6554%
14593,17JUL2020,252,-0.2020%,0.0018,1.1610,-0.3106,-0.3126,1.0471%,2.5587%,83.2536%,-0.9424%
14593,20JUL2020,252,2.1074%,0.0018,1.1597,-0.3108,-0.3096,1.0461%,2.5587%,83.2842%,0.0511%
14593,21JUL2020,252,-1.3802%,0.0017,1.1601,-0.3076,-0.3127,1.0422%,2.5578%,83.3991%,-0.3110%
14593,22JUL2020,252,0.2809%,0.0017,1.1597,-0.3049,-0.3126,1.0432%,2.5576%,83.3623%,-0.5847%
14593,23JUL2020,252,-4.5516%,0.0016,1.1663,-0.3077,-0.3260,1.0544%,2.5756%,83.2400%,-2.3370%
14593,24JUL2020,252,-0.2477%,0.0016,1.1655,-0.3119,-0.3243,1.0542%,2.5749%,83.2372%,0.5149%
14593,27JUL2020,252,2.3700%,0.0017,1.1678,-0.3041,-0.3303,1.0543%,2.5783%,83.2779%,0.9360%
14593,28JUL2020,252,-1.6428%,0.0016,1.1693,-0.2978,-0.3334,1.0539%,2.5808%,83.3230%,-0.5919%
14593,29JUL2020,252,1.9168%,0.0016,1.1700,-0.2987,-0.3330,1.0545%,2.5825%,83.3273%,0.7862%
14593,30JUL2020,252,1.2100%,0.0015,1.1763,-0.2937,-0.3460,1.0341%,2.5808%,83.9438%,1.0763%
14593,31JUL2020,252,10.4689%,0.0019,1.1829,-0.3785,-0.3530,1.1681%,2.6550%,80.6418%,9.0584%
14593,03AUG2020,252,2.5198%,0.0020,1.1834,-0.3701,-0.3561,1.1679%,2.6541%,80.6379%,1.5217%
14593,04AUG2020,252,0.6678%,0.0021,1.1773,-0.3701,-0.3520,1.1622%,2.6306%,80.4821%,0.4142%
14593,05AUG2020,252,0.3625%,0.0021,1.1776,-0.3710,-0.3524,1.1621%,2.6288%,80.4579%,0.1211%
14593,06AUG2020,252,3.4889%,0.0021,1.1793,-0.3759,-0.3551,1.1701%,2.6359%,80.2944%,2.4198%
14593,07AUG2020,252,-2.2695%,0.0021,1.1822,-0.3792,-0.3632,1.1728%,2.6385%,80.2431%,-1.1208%
14593,10AUG2020,252,1.4535%,0.0022,1.1801,-0.3741,-0.3556,1.1787%,2.6384%,80.0413%,2.1277%
14593,11AUG2020,252,-2.9740%,0.0021,1.1852,-0.3691,-0.3652,1.1817%,2.6465%,80.0603%,-1.5270%
14593,12AUG2020,252,3.3234%,0.0020,1.1834,-0.3693,-0.3643,1.1759%,2.6418%,80.1873%,0.9938%
14593,13AUG2020,252,1.7698%,0.0021,1.1848,-0.3666,-0.3684,1.1781%,2.6349%,80.0079%,1.3745%
14593,14AUG2020,252,-0.0891%,0.0021,1.1851,-0.3712,-0.3687,1.1752%,2.6345%,80.1021%,0.3194%
14593,17AUG2020,252,-0.2611%,0.0020,1.1819,-0.3817,-0.3606,1.1780%,2.6318%,79.9648%,-1.2906%
14593,18AUG2020,252,0.8333%,0.0020,1.1811,-0.3787,-0.3595,1.1782%,2.6302%,79.9334%,-0.3434%
14593,19AUG2020,252,0.1255%,0.0020,1.1811,-0.3786,-0.3588,1.1782%,2.6302%,79.9348%,0.7809%
14593,20AUG2020,252,2.2190%,0.0020,1.1823,-0.3799,-0.3619,1.1794%,2.6324%,79.9254%,1.1035%
14593,21AUG2020,252,5.1532%,0.0022,1.1832,-0.4068,-0.3601,1.2069%,2.6496%,79.2498%,4.2917%
14593,24AUG2020,252,1.1960%,0.0023,1.1768,-0.4174,-0.3514,1.2010%,2.6311%,79.1646%,0.8987%
14593,25AUG2020,252,-0.8204%,0.0023,1.1755,-0.4199,-0.3485,1.2052%,2.6305%,79.0070%,-1.4070%
14593,26AUG2020,252,1.3599%,0.0023,1.1729,-0.4209,-0.3448,1.2040%,2.6295%,79.0329%,-0.9118%
14593,27AUG2020,252,-1.1954%,0.0022,1.1738,-0.4163,-0.3492,1.2074%,2.6313%,78.9448%,-1.2083%
14593,28AUG2020,252,-0.1620%,0.0022,1.1728,-0.4188,-0.3481,1.2096%,2.6302%,78.8506%,-0.9467%
14593,31AUG2020,252,3.3912%,0.0023,1.1745,-0.4225,-0.3558,1.2188%,2.6369%,78.6363%,2.6405%
14593,01SEP2020,252,3.9833%,0.0024,1.1761,-0.4199,-0.3578,1.2293%,2.6439%,78.3822%,2.9803%
14593,02SEP2020,252,-2.0718%,0.0023,1.1702,-0.4084,-0.3542,1.2569%,2.6473%,77.4566%,-3.9364%
14593,03SEP2020,252,-8.0061%,0.0021,1.1865,-0.3945,-0.3819,1.2708%,2.6979%,77.8131%,-2.8569%
14593,04SEP2020,252,0.0662%,0.0022,1.1828,-0.4013,-0.3719,1.2746%,2.6979%,77.6786%,1.8252%
14593,08SEP2020,252,-6.7295%,0.0019,1.1953,-0.4156,-0.3852,1.2877%,2.7346%,77.8266%,-3.1241%
14593,09SEP2020,252,3.9887%,0.0019,1.1976,-0.4238,-0.3909,1.2837%,2.7438%,78.1093%,0.6772%
14593,10SEP2020,252,-3.2646%,0.0017,1.1977,-0.4471,-0.3879,1.2770%,2.7473%,78.3937%,-1.2050%
14593,11SEP2020,252,-1.3129%,0.0017,1.1989,-0.4396,-0.3926,1.2791%,2.7490%,78.3512%,-1.2630%
14593,14SEP2020,252,2.9955%,0.0018,1.2001,-0.4319,-0.3927,1.2759%,2.7504%,78.4815%,1.3052%
14593,15SEP2020,252,0.1604%,0.0017,1.1993,-0.4375,-0.3895,1.2765%,2.7504%,78.4586%,-1.2144%
14593,16SEP2020,252,-2.9514%,0.0017,1.2019,-0.4448,-0.3964,1.2807%,2.7582%,78.4404%,-1.6346%
14593,17SEP2020,252,-1.5964%,0.0016,1.2026,-0.4433,-0.3975,1.2807%,2.7606%,78.4786%,-0.3225%
14593,18SEP2020,252,-3.1720%,0.0016,1.2043,-0.4559,-0.3970,1.2843%,2.7684%,78.4778%,-1.8524%
14593,21SEP2020,252,3.0326%,0.0017,1.2028,-0.4801,-0.4005,1.2927%,2.7714%,78.2418%,2.6866%
14593,22SEP2020,252,1.5716%,0.0017,1.2020,-0.4799,-0.3991,1.2929%,2.7725%,78.2531%,-0.3784%
14593,23SEP2020,252,-4.1946%,0.0016,1.2068,-0.4713,-0.4039,1.2969%,2.7866%,78.3396%,-1.4721%
14593,24SEP2020,252,1.0269%,0.0016,1.2064,-0.4738,-0.4040,1.2962%,2.7859%,78.3526%,0.7683%
14593,25SEP2020,252,3.7516%,0.0016,1.2083,-0.4751,-0.4068,1.2973%,2.7939%,78.4396%,1.1934%
14593,28SEP2020,252,2.3869%,0.0017,1.2097,-0.4710,-0.4065,1.2986%,2.7964%,78.4357%,1.1333%
14593,29SEP2020,252,-0.7568%,0.0016,1.2089,-0.4735,-0.4036,1.2965%,2.7943%,78.4720%,-0.4192%
14593,30SEP2020,252,1.5076%,0.0016,1.2104,-0.4709,-0.4038,1.2942%,2.7953%,78.5655%,0.2850%
14593,01OCT2020,252,0.8462%,0.0016,1.2099,-0.4692,-0.4039,1.2940%,2.7897%,78.4842%,0.1590%
14593,02OCT2020,252,-3.2280%,0.0016,1.2123,-0.4724,-0.4091,1.2939%,2.7986%,78.6243%,-0.5527%
14593,05OCT2020,252,3.0791%,0.0016,1.2133,-0.4642,-0.4110,1.2947%,2.7997%,78.6142%,1.1702%
14593,06OCT2020,252,-2.8669%,0.0015,1.2151,-0.4686,-0.4119,1.2960%,2.8068%,78.6789%,-0.8753%
14593,07OCT2020,252,1.6967%,0.0015,1.2154,-0.4691,-0.4122,1.2958%,2.8066%,78.6817%,-0.2235%
14593,08OCT2020,252,-0.0956%,0.0015,1.2156,-0.4697,-0.4139,1.2965%,2.8062%,78.6535%,-0.6287%
14593,09OCT2020,252,1.7396%,0.0014,1.2153,-0.4687,-0.4139,1.2963%,2.8069%,78.6712%,0.0272%
14593,12OCT2020,252,6.3521%,0.0015,1.2193,-0.4914,-0.4128,1.3168%,2.8287%,78.3294%,4.0545%
14593,13OCT2020,252,-2.6527%,0.0015,1.2184,-0.4997,-0.4026,1.3294%,2.8348%,78.0090%,-2.7605%
14593,14OCT2020,252,0.0743%,0.0015,1.2194,-0.4971,-0.4035,1.3263%,2.8346%,78.1070%,0.9324%
14593,15OCT2020,252,-0.3961%,0.0016,1.2191,-0.4954,-0.4026,1.3266%,2.8346%,78.0971%,0.5998%
14593,16OCT2020,252,-1.4001%,0.0015,1.2194,-0.4932,-0.4037,1.3303%,2.8367%,78.0084%,-1.4108%
14593,19OCT2020,252,-2.5542%,0.0014,1.2216,-0.4904,-0.4077,1.3289%,2.8424%,78.1428%,-0.3898%
14593,20OCT2020,252,1.3192%,0.0014,1.2207,-0.4943,-0.4044,1.3296%,2.8417%,78.1093%,1.3071%
14593,21OCT2020,252,-0.5446%,0.0014,1.2214,-0.4932,-0.4062,1.3294%,2.8421%,78.1210%,-0.1919%
14593,22OCT2020,252,-0.9583%,0.0013,1.2214,-0.4949,-0.4093,1.3301%,2.8424%,78.1017%,-1.0601%
14593,23OCT2020,252,-0.6134%,0.0013,1.2216,-0.4978,-0.4103,1.3307%,2.8430%,78.0931%,-0.8492%
14593,26OCT2020,252,0.0087%,0.0014,1.2181,-0.5018,-0.4092,1.3350%,2.8424%,77.9423%,1.9602%
14593,27OCT2020,252,1.3472%,0.0014,1.2184,-0.5012,-0.4114,1.3353%,2.8429%,77.9380%,0.6317%
14593,28OCT2020,252,-4.6312%,0.0014,1.2188,-0.4989,-0.4101,1.3298%,2.8550%,78.3043%,-0.2186%
14593,29OCT2020,252,3.7050%,0.0016,1.2216,-0.4989,-0.4120,1.3361%,2.8631%,78.2221%,2.5110%
14593,30OCT2020,252,-5.6018%,0.0013,1.2309,-0.4713,-0.4326,1.3473%,2.8844%,78.1801%,-3.4543%
14593,02NOV2020,252,-0.0827%,0.0012,1.2293,-0.4767,-0.4366,1.3430%,2.8799%,78.2537%,-0.8597%
14593,03NOV2020,252,1.5354%,0.0011,1.2285,-0.4790,-0.4375,1.3428%,2.8809%,78.2734%,-0.4669%
14593,04NOV2020,252,4.0837%,0.0011,1.2220,-0.4730,-0.4220,1.3466%,2.8909%,78.3022%,-1.5314%
14593,05NOV2020,252,3.5494%,0.0012,1.2245,-0.4663,-0.4222,1.3499%,2.8982%,78.3064%,1.6299%
14593,06NOV2020,252,-0.1134%,0.0011,1.2243,-0.4607,-0.4225,1.3506%,2.8978%,78.2752%,-0.9105%
14593,09NOV2020,252,-1.9968%,0.0011,1.2243,-0.4606,-0.4223,1.3505%,2.9013%,78.3339%,0.1403%
14593,10NOV2020,252,-0.3009%,0.0011,1.2230,-0.4516,-0.4180,1.3524%,2.9014%,78.2742%,1.5231%
14593,11NOV2020,252,3.0353%,0.0012,1.2242,-0.4534,-0.4204,1.3530%,2.9065%,78.3303%,0.9664%
14593,12NOV2020,252,-0.2343%,0.0012,1.2240,-0.4532,-0.4203,1.3528%,2.9064%,78.3333%,0.3164%
14593,13NOV2020,252,0.0419%,0.0012,1.2234,-0.4558,-0.4217,1.3525%,2.9057%,78.3355%,-0.8237%
14593,16NOV2020,252,0.8720%,0.0012,1.2236,-0.4549,-0.4205,1.3527%,2.9054%,78.3223%,0.5570%
14593,17NOV2020,252,-0.7564%,0.0012,1.2237,-0.4562,-0.4205,1.3529%,2.9061%,78.3264%,-0.2464%
14593,18NOV2020,252,-1.1391%,0.0012,1.2240,-0.4537,-0.4218,1.3524%,2.9073%,78.3592%,-0.0011%
14593,19NOV2020,252,0.5168%,0.0012,1.2234,-0.4550,-0.4215,1.3510%,2.9059%,78.3845%,-0.2997%
14593,20NOV2020,252,-1.0958%,0.0012,1.2234,-0.4586,-0.4203,1.3511%,2.9068%,78.3970%,-0.4195%
14593,23NOV2020,252,-2.9743%,0.0011,1.2232,-0.4687,-0.4263,1.3643%,2.9139%,78.0786%,-2.9217%
14593,24NOV2020,252,1.1594%,0.0011,1.2224,-0.4773,-0.4230,1.3630%,2.9129%,78.1057%,0.3533%
14593,25NOV2020,252,0.7467%,0.0012,1.2230,-0.4758,-0.4255,1.3598%,2.9124%,78.2003%,0.1649%
14593,27NOV2020,252,0.4826%,0.0011,1.2221,-0.4792,-0.4232,1.3595%,2.9116%,78.1994%,-0.5269%
14593,30NOV2020,252,2.1100%,0.0012,1.2223,-0.4844,-0.4263,1.3619%,2.9138%,78.1542%,1.4031%
14593,01DEC2020,252,3.0827%,0.0012,1.2232,-0.4888,-0.4239,1.3670%,2.9177%,78.0481%,2.0036%
14593,02DEC2020,252,0.2934%,0.0013,1.2225,-0.4849,-0.4247,1.3653%,2.9147%,78.0584%,0.5683%
14593,03DEC2020,252,-0.1137%,0.0013,1.2224,-0.4856,-0.4247,1.3654%,2.9146%,78.0553%,-0.1217%
14593,04DEC2020,252,-0.5613%,0.0012,1.2222,-0.4893,-0.4264,1.3641%,2.9142%,78.0890%,-0.7485%
14593,07DEC2020,252,1.2270%,0.0012,1.2219,-0.4886,-0.4282,1.3635%,2.9129%,78.0897%,0.8582%
14593,08DEC2020,252,0.5091%,0.0012,1.2214,-0.4873,-0.4279,1.3623%,2.9110%,78.0981%,0.1017%
14593,09DEC2020,252,-2.0904%,0.0012,1.2222,-0.4873,-0.4292,1.3619%,2.9148%,78.1679%,-0.3065%
14593,10DEC2020,252,1.1989%,0.0012,1.2225,-0.4797,-0.4313,1.3636%,2.9152%,78.1215%,1.2485%
14593,11DEC2020,252,-0.6735%,0.0012,1.2227,-0.4791,-0.4294,1.3647%,2.9158%,78.0934%,-0.9256%
14593,14DEC2020,252,-0.5147%,0.0011,1.2226,-0.4809,-0.4270,1.3642%,2.9154%,78.1050%,-0.5595%
14593,15DEC2020,252,5.0090%,0.0012,1.2259,-0.4596,-0.4286,1.3867%,2.9293%,77.5909%,4.1289%
14593,16DEC2020,252,-0.0547%,0.0012,1.2259,-0.4583,-0.4291,1.3872%,2.9294%,77.5740%,-0.6325%
14593,17DEC2020,252,0.6963%,0.0012,1.2256,-0.4597,-0.4283,1.3874%,2.9293%,77.5684%,-0.2382%
14593,18DEC2020,252,-1.5890%,0.0011,1.2255,-0.4623,-0.4249,1.3925%,2.9316%,77.4398%,-1.9103%
14593,21DEC2020,252,1.2435%,0.0012,1.2255,-0.4640,-0.4248,1.3934%,2.9321%,77.4165%,1.5639%
14593,22DEC2020,252,2.8465%,0.0013,1.2267,-0.4452,-0.4337,1.3998%,2.9353%,77.2575%,2.6513%
14593,23DEC2020,252,-0.6976%,0.0013,1.2267,-0.4455,-0.4334,1.3998%,2.9360%,77.2676%,0.2115%
14593,24DEC2020,252,0.7712%,0.0012,1.2264,-0.4422,-0.4340,1.3983%,2.9342%,77.2880%,0.2619%
14593,28DEC2020,252,3.5766%,0.0014,1.2267,-0.4564,-0.4299,1.4086%,2.9414%,77.0687%,2.8372%
14593,29DEC2020,252,-1.3315%,0.0012,1.2290,-0.4425,-0.4354,1.4089%,2.9432%,77.0855%,-1.4356%
14593,30DEC2020,252,-0.8527%,0.0012,1.2289,-0.4465,-0.4351,1.4097%,2.9439%,77.0691%,-0.7203%
14593,31DEC2020,252,-0.7703%,0.0011,1.2284,-0.4350,-0.4379,1.4127%,2.9419%,76.9425%,-1.4466%
93436,02JAN2014,252,-0.2187%,0.0052,1.2158,1.0889,-1.6993,4.1195%,4.2692%,6.8911%,1.4716%
93436,03JAN2014,252,-0.3598%,0.0053,1.2131,1.0838,-1.6973,4.1182%,4.2672%,6.8608%,-0.7203%
93436,06JAN2014,252,-1.7117%,0.0053,1.2185,1.0958,-1.6808,4.1169%,4.2684%,6.9717%,-0.1723%
93436,07JAN2014,252,1.6054%,0.0053,1.2129,1.0890,-1.6777,4.1169%,4.2685%,6.9747%,-0.2892%
93436,08JAN2014,252,1.2855%,0.0054,1.2048,1.0947,-1.6762,4.1148%,4.2655%,6.9415%,1.0524%
93436,09JAN2014,252,-2.4788%,0.0053,1.2095,1.0890,-1.6384,4.1205%,4.2698%,6.8746%,-3.4594%
93436,10JAN2014,252,-1.2269%,0.0052,1.2026,1.0421,-1.5012,4.1280%,4.2711%,6.5883%,-3.4905%
93436,13JAN2014,252,-4.3782%,0.0052,1.2447,1.0282,-1.5890,4.1276%,4.2800%,6.9933%,-2.5573%
93436,14JAN2014,252,15.7385%,0.0055,1.3778,0.9847,-1.8110,4.2085%,4.3840%,7.8475%,13.6603%
93436,15JAN2014,252,1.7734%,0.0055,1.3796,0.9820,-1.8064,4.2083%,4.3839%,7.8479%,1.2085%
93436,16JAN2014,252,4.1674%,0.0056,1.3791,1.0007,-1.8736,4.2101%,4.3892%,7.9963%,2.6672%
93436,17JAN2014,252,-0.5615%,0.0056,1.3853,1.0088,-1.8814,4.2095%,4.3900%,8.0518%,0.0025%
93436,21JAN2014,252,3.9233%,0.0057,1.3857,1.0356,-1.8838,4.2121%,4.3945%,8.1314%,3.0148%
